job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
cef49e1b-c453-4378-86e8-f9b4c259c4c0,2022,South Korea,East Asia,Sydney,Prime Solutions,Medium,Manufacturing,ML Engineer,Intern,True,"generative AI, machine learning, MLOps",0.57,"Project Management, Cloud Computing, Research","generative AI, machine learning, MLOps",92398,10.88,0.31,True,High,2,Growing
3db7085e-4510-4acd-a59a-9ed50299b839,2014,Chile,South America,Paris,Prime Analytics,Large,Healthcare,ML Engineer,Mid,False,,0.01,"Project Management, Python, Statistics",Not Specified,40761,-4.04,0.89,False,High,8,Emerging
d3adcccc-cdab-4d9b-91f3-e360fb3f3640,2025,South Korea,East Asia,London,NextGen Technologies,Large,Agriculture,Research Scientist,Lead,False,,0.13,"Project Management, Data Analysis, Software Engineering, SQL, Python, Statistics",Not Specified,85291,-0.58,0.75,False,High,5,Growing
50d55906-5550-40cc-ba88-df7c3148539d,2017,Australia,Oceania,Sydney,Prime Systems,Startup,Agriculture,Policy Analyst,Senior,False,,0.05,"Data Analysis, Statistics, Business Analysis, Research",Not Specified,76450,1.25,0.74,False,Medium,10,Growing
2069b3ad-828a-4027-bc2c-18dc7730c132,2014,Taiwan,East Asia,London,Future Analytics,Enterprise,Agriculture,ML Engineer,Junior,False,,0.1,"Python, Data Analysis, SQL, Project Management, Research",Not Specified,62609,-2.52,0.79,False,High,13,Emerging
e6a37a41-f49c-43ae-bd89-999023003292,2016,Pakistan,South Asia,Berlin,Global Solutions,Large,Retail,Business Analyst,Intern,False,,0.06,"Research, Data Analysis, Software Engineering, Statistics, Cloud Computing",Not Specified,26322,-3.87,0.76,False,High,2,Emerging
d2a0605a-6137-4d7e-b03c-7e68e758171f,2021,Australia,Oceania,Dubai,Prime Solutions,Large,Agriculture,Data Scientist,Mid,False,,0.08,"Software Engineering, Business Analysis, Communication, Python",Not Specified,96518,3.86,0.62,False,High,8,Growing
3009adcb-b5fd-4971-bd43-07e7d4fe5624,2013,Chile,South America,Dubai,NextGen Solutions,Large,Tech,Software Engineer,Executive,True,"reinforcement learning, NLP",0.48,"SQL, Cloud Computing, Statistics, Python","reinforcement learning, NLP",46389,4.3,0.19,True,Medium,10,Emerging
bf6024da-da56-4748-a314-2ba178df8f73,2011,Germany,Europe,Singapore,Future Analytics,Enterprise,Healthcare,Operations Manager,Executive,False,,0.05,"Cloud Computing, Project Management, Software Engineering, Business Analysis, SQL",Not Specified,62041,-3.12,0.86,False,High,10,Emerging
03f8c94f-d424-4328-824b-09bc7b7f1232,2015,UAE,Middle East,Lagos,Prime Analytics,Small,Retail,AI Researcher,Senior,False,,0.02,"Statistics, Cloud Computing, Python, Communication, Business Analysis, Research",Not Specified,61575,2.99,0.87,False,Low,1,Emerging
27463976-f645-4267-a1ba-b41028311334,2022,Saudi Arabia,Middle East,Dubai,Global Systems,Small,Retail,Research Scientist,Intern,True,"deep learning, LLMs, generative AI",0.81,"Research, Cloud Computing, SQL, Software Engineering, Project Management","deep learning, LLMs, generative AI",108508,17.98,0.2,True,High,18,Growing
e0f92eb2-12bf-4d7a-9e89-9d0c305cfdb2,2025,New Zealand,Oceania,Sydney,Future Systems,Large,Healthcare,Systems Engineer,Executive,False,,0.01,"Statistics, Software Engineering, Project Management",Not Specified,96339,3.97,0.68,False,Medium,7,Growing
90cf8d16-3ed8-4ad4-97b8-294e6c42c2c3,2012,Sri Lanka,South Asia,Nairobi,Global Technologies,Large,Tech,Software Engineer,Mid,True,"computer vision, machine learning",0.42,"Project Management, Software Engineering, Statistics","computer vision, machine learning",32429,-3.88,0.23,True,High,18,Emerging
9f696cb3-6ab9-4bcf-be05-ed1565e144d1,2013,Sweden,Europe,Seoul,Global Analytics,Large,Healthcare,AI Researcher,Junior,False,,0.01,"Statistics, Python, Business Analysis",Not Specified,56401,0.82,0.65,False,High,15,Emerging
a1b8eebe-661e-4d05-9a84-2f2e974ee693,2018,Sweden,Europe,Sao Paulo,Prime Systems,Startup,Healthcare,ML Engineer,Senior,False,,0.02,"Research, Project Management, Software Engineering",Not Specified,64899,4.92,0.89,False,High,3,Growing
fcbd9736-e0ae-4c1a-a4bc-e865459955a9,2019,Pakistan,South Asia,Sao Paulo,Prime Systems,Large,Agriculture,AI Researcher,Executive,True,"NLP, machine learning",0.78,"Communication, Statistics, Research, SQL, Business Analysis","NLP, machine learning",38499,12.38,0.37,True,Medium,15,Growing
bb76ad34-a34b-4d39-8cef-8441134d8078,2010,South Korea,East Asia,Bangalore,Prime Systems,Large,Tech,Research Scientist,Executive,False,,0.12,"Statistics, Software Engineering, Cloud Computing",Not Specified,51458,3.72,0.67,False,Low,14,Emerging
e7d366a5-e780-497a-a93a-74604da7c975,2013,Philippines,Southeast Asia,Tokyo,Future Technologies,Startup,Agriculture,AI Researcher,Executive,False,,0.15,"Communication, Business Analysis, Research",Not Specified,29002,-4.1,0.72,False,High,1,Emerging
b402ae55-d1bc-4254-b133-52afc4e7c169,2022,Canada,North America,Tokyo,NextGen Solutions,Medium,Retail,Policy Analyst,Senior,True,"deep learning, reinforcement learning",0.61,"Statistics, Software Engineering, Python, Research","deep learning, reinforcement learning",120813,6.09,0.19,True,Low,14,Growing
a0772e40-38d1-4df8-93ff-7bb05efa048d,2025,Australia,Oceania,Bangalore,Prime Systems,Enterprise,Retail,Research Scientist,Junior,True,"generative AI, machine learning, reinforcement learning",0.47,"Business Analysis, Software Engineering, Cloud Computing, Statistics, Communication","generative AI, machine learning, reinforcement learning",141070,14.36,0.18,True,Medium,16,Growing
9614c619-20a0-4d1d-b126-dce8693c9487,2012,Philippines,Southeast Asia,Berlin,Future Solutions,Startup,Healthcare,Research Scientist,Senior,False,,0.01,"SQL, Project Management, Research",Not Specified,29378,-3.26,0.63,False,Medium,17,Emerging
0cb933e6-9307-4180-80a8-6967125f0a0f,2022,Pakistan,South Asia,Toronto,Global Solutions,Startup,Agriculture,Operations Manager,Intern,True,reinforcement learning,0.85,"Statistics, Python, Project Management, Software Engineering",reinforcement learning,41757,11.15,0.27,True,Low,1,Growing
2bd7a028-76c6-4afa-8d5b-e6021d77c72f,2021,Indonesia,Southeast Asia,Dubai,Global Analytics,Startup,Manufacturing,ML Engineer,Intern,False,,0.02,"Data Analysis, Project Management, Communication, SQL, Statistics",Not Specified,40778,0.87,0.62,False,Low,9,Growing
cb1901fc-df2a-44eb-aee9-2a90c0c3e58e,2021,Thailand,Southeast Asia,Sao Paulo,Future Analytics,Startup,Retail,Business Analyst,Lead,False,,0.09,"Python, Data Analysis, Communication, Project Management",Not Specified,38025,-0.37,0.67,False,Medium,15,Growing
ee669488-41a1-43a0-806e-15a5dff02082,2023,Chile,South America,Bangalore,Future Systems,Small,Healthcare,Research Scientist,Mid,True,NLP,0.76,"Software Engineering, Communication, SQL, Business Analysis",NLP,61324,8.51,0.26,True,Low,7,Growing
b7334b2b-9723-41bb-9c7b-1b63cb9bd04b,2017,UAE,Middle East,Paris,Future Systems,Startup,Agriculture,Business Analyst,Executive,False,,0.14,"Project Management, Research, Statistics, SQL, Cloud Computing",Not Specified,60035,0.58,0.86,False,Low,16,Growing
9480e5c7-aab6-4c23-b6bd-1dfc15649ea1,2019,Chile,South America,Seoul,NextGen Analytics,Enterprise,Tech,ML Engineer,Senior,False,,0.09,"Communication, Business Analysis, Data Analysis",Not Specified,39613,4.71,0.75,False,Low,13,Growing
26a8f2ac-2cb2-4fa0-b819-4b3011289317,2012,Canada,North America,Toronto,Future Technologies,Enterprise,Retail,Product Manager,Executive,False,,0.11,"Cloud Computing, Business Analysis, Communication, Python, Data Analysis, Project Management",Not Specified,71450,3.46,0.74,False,Medium,17,Emerging
424b4150-b84a-43e4-8622-685ee3463252,2011,United States,North America,Nairobi,Prime Analytics,Medium,Tech,Product Manager,Lead,False,,0.02,"Cloud Computing, Software Engineering, Business Analysis",Not Specified,70416,-4.89,0.62,False,Medium,2,Emerging
46015953-6793-4fb0-9ada-ceb6c01152a6,2014,Canada,North America,Tokyo,Future Systems,Small,Retail,Data Scientist,Senior,False,,0.08,"Cloud Computing, Project Management, Python, SQL, Statistics",Not Specified,75432,1.96,0.83,False,Low,0,Emerging
7362444a-fdf1-4ee6-b722-3d491c5860dc,2018,Australia,Oceania,Berlin,NextGen Solutions,Startup,Tech,Research Scientist,Senior,False,,0.02,"Statistics, Project Management, Business Analysis",Not Specified,81945,2.07,0.69,False,High,5,Growing
f874357e-db73-4290-a634-fabbd3fb2e2b,2025,Jordan,Middle East,London,NextGen Analytics,Medium,Retail,AI Researcher,Mid,False,,0.03,"Business Analysis, Software Engineering, Data Analysis, Research",Not Specified,82006,-2.11,0.85,False,Low,15,Growing
e8aa9310-7fc0-49ee-b954-426ee7d7cefc,2010,Chile,South America,Paris,NextGen Systems,Small,Agriculture,Software Engineer,Mid,False,,0.14,"Cloud Computing, Python, SQL, Statistics, Data Analysis",Not Specified,39674,-2.57,0.63,False,Low,3,Emerging
2e0e8c42-2cf1-4abc-ac97-f0f20b57e87b,2020,Pakistan,South Asia,London,Prime Technologies,Small,Tech,Software Engineer,Executive,True,MLOps,0.75,"Statistics, Research, Python, Cloud Computing",MLOps,33832,10.06,0.18,True,High,9,Growing
135a336e-55ac-4bfc-958a-358365a031f7,2025,Sri Lanka,South Asia,Toronto,Future Systems,Large,Healthcare,Systems Engineer,Mid,True,deep learning,0.9,"Project Management, Statistics, SQL, Python, Data Analysis, Business Analysis",deep learning,38036,8.29,0.31,True,Low,19,Growing
1fc0735d-039a-4752-8b2e-f8f383f1eddf,2019,Mexico,North America,Sao Paulo,Prime Solutions,Medium,Agriculture,AI Researcher,Senior,True,"machine learning, deep learning",0.75,"Statistics, Project Management, Data Analysis, SQL, Business Analysis","machine learning, deep learning",127446,9.85,0.23,True,Medium,7,Growing
a7962bf3-b59c-4135-b86a-b34dd7f026e5,2013,Egypt,Africa,Berlin,Prime Analytics,Startup,Agriculture,Product Manager,Junior,False,,0.07,"Business Analysis, Cloud Computing, SQL, Software Engineering",Not Specified,16939,3.64,0.82,False,High,3,Emerging
14e0cdce-35c9-47bb-af33-8aa5cb1d3742,2018,Mexico,North America,Paris,Global Solutions,Medium,Healthcare,Research Scientist,Intern,False,,0.11,"SQL, Data Analysis, Research, Business Analysis, Communication, Python",Not Specified,98179,4.75,0.68,False,Medium,5,Growing
a9470ef0-f84f-41ba-aef2-30a9ee948d0f,2022,Chile,South America,Toronto,Prime Systems,Medium,Retail,Software Engineer,Intern,True,"MLOps, generative AI, reinforcement learning, LLMs",0.48,"Data Analysis, Statistics, SQL, Communication","MLOps, generative AI, reinforcement learning, LLMs",58746,16.51,0.33,True,Medium,12,Growing
73b43639-0f08-4290-8fb6-61cf6a6b328c,2017,Colombia,South America,Berlin,Prime Solutions,Small,Manufacturing,Operations Manager,Junior,False,,0.08,"Communication, Research, Software Engineering",Not Specified,40029,-4.2,0.64,False,Medium,0,Growing
e927e6f8-d780-4505-97c1-8fa5ab758868,2013,Japan,East Asia,London,Future Solutions,Small,Retail,Systems Engineer,Lead,False,,0.19,"Cloud Computing, Statistics, Software Engineering, Research, Python",Not Specified,66820,2.51,0.87,False,Medium,11,Emerging
053fb4f4-6fd3-46b3-9375-af34ca8aa770,2012,Sweden,Europe,Toronto,NextGen Systems,Small,Manufacturing,Operations Manager,Junior,False,,0.01,"Python, Software Engineering, Communication, Data Analysis",Not Specified,65489,3.52,0.86,False,Low,8,Emerging
7ecfcb62-c20c-4a7f-ba7d-4843c5ff61a8,2016,Bangladesh,South Asia,Paris,NextGen Systems,Small,Agriculture,ML Engineer,Junior,False,,0.02,"Software Engineering, Communication, Business Analysis, Data Analysis",Not Specified,21766,4.93,0.85,False,Medium,6,Emerging
534f20dd-e0a5-4e37-996b-4a7fa3816d03,2010,Argentina,South America,Singapore,Future Systems,Small,Healthcare,Operations Manager,Intern,False,,0.2,"SQL, Business Analysis, Cloud Computing, Python",Not Specified,38967,-0.14,0.61,False,Medium,12,Emerging
7f9031b3-5ab3-4c52-9e19-49ddec9b55dc,2020,United States,North America,Berlin,Prime Systems,Startup,Tech,Business Analyst,Intern,False,,0.15,"Data Analysis, Software Engineering, Python, Communication",Not Specified,95220,-2.81,0.71,False,Low,19,Growing
3cd945cd-a1e5-4253-968a-f5716d798c9b,2016,Colombia,South America,London,NextGen Solutions,Small,Tech,Systems Engineer,Mid,True,machine learning,0.43,"Project Management, Statistics, Software Engineering, SQL, Cloud Computing, Business Analysis",machine learning,52711,3.37,0.26,True,High,2,Emerging
47844493-ea04-492a-bc47-fae4c0250028,2023,Spain,Europe,Seoul,Prime Solutions,Enterprise,Agriculture,Operations Manager,Executive,False,,0.12,"Cloud Computing, Communication, Software Engineering",Not Specified,87137,-1.65,0.73,False,Medium,12,Growing
9af00735-7f07-418d-95e7-03e6d94341d7,2012,Kenya,Africa,Tokyo,Future Solutions,Startup,Healthcare,AI Researcher,Intern,False,,0.17,"SQL, Business Analysis, Python, Cloud Computing",Not Specified,21767,1.78,0.71,False,Low,14,Emerging
0570e770-e481-4e5b-a75b-6fdbbe077415,2022,Ghana,Africa,Dubai,Prime Technologies,Large,Tech,Software Engineer,Mid,True,"reinforcement learning, MLOps",0.41,"Business Analysis, SQL, Cloud Computing, Research","reinforcement learning, MLOps",38079,11.25,0.15,True,Medium,2,Mature
6c035790-7e7f-4424-bbb7-4e825746db1b,2023,United States,North America,Dubai,Prime Systems,Small,Tech,Systems Engineer,Mid,True,LLMs,0.57,"Data Analysis, Software Engineering, Communication, Python",LLMs,145890,9.15,0.18,True,Medium,7,Mature
b3d442c1-1102-4abe-a250-65b301149200,2014,Bangladesh,South Asia,Berlin,NextGen Solutions,Medium,Agriculture,ML Engineer,Lead,False,,0.02,"Communication, Software Engineering, Project Management, Cloud Computing, Research",Not Specified,22661,1.08,0.66,False,Medium,12,Emerging
6a331045-5001-4463-a0a6-51d37be8ede6,2017,Egypt,Africa,Tokyo,Prime Technologies,Enterprise,Retail,Product Manager,Lead,False,,0.15,"Communication, Cloud Computing, SQL, Research, Software Engineering",Not Specified,20375,-2.5,0.63,False,Low,16,Growing
2aab2367-a913-4e0f-921b-7b892325aa82,2011,Netherlands,Europe,Lagos,Global Analytics,Large,Healthcare,Operations Manager,Lead,False,,0.15,"Software Engineering, Python, Project Management, Cloud Computing",Not Specified,63573,-2.38,0.72,False,Low,19,Emerging
a9923c45-b841-41e2-9229-b0b79a1c32b3,2022,Chile,South America,Tokyo,Future Systems,Small,Agriculture,AI Researcher,Lead,False,,0.04,"Communication, Data Analysis, Software Engineering, Statistics, Research",Not Specified,53745,-4.0,0.8,False,Medium,17,Growing
ec4d87a4-98d1-4ed9-b79c-eb765cf089a4,2014,Colombia,South America,Seoul,Global Solutions,Small,Tech,Operations Manager,Intern,False,,0.1,"Python, Business Analysis, Data Analysis, Research, Software Engineering",Not Specified,43509,4.61,0.66,False,Medium,3,Emerging
edc26946-13ac-41c4-8411-b9d0f618b0e6,2017,Argentina,South America,Nairobi,Future Technologies,Startup,Retail,Operations Manager,Senior,False,,0.07,"SQL, Project Management, Communication, Python",Not Specified,40182,3.0,0.69,False,High,11,Growing
a3a04a66-ab51-492a-845b-8b74ff1c9f0a,2011,Sri Lanka,South Asia,London,Prime Analytics,Enterprise,Manufacturing,Operations Manager,Mid,False,,0.1,"Project Management, SQL, Business Analysis, Data Analysis",Not Specified,19650,1.6,0.79,False,High,13,Emerging
43ecf2f1-e5c2-496c-9993-6e9142efe1c0,2011,Qatar,Middle East,Seoul,Prime Systems,Large,Healthcare,Product Manager,Mid,True,"MLOps, machine learning, NLP, deep learning",0.84,"Project Management, Statistics, Cloud Computing, Business Analysis, Python, Data Analysis","MLOps, machine learning, NLP, deep learning",65589,0.83,0.37,True,Low,1,Emerging
59ef926a-b921-462c-b78a-9cb6cdd4030d,2023,Mexico,North America,Lagos,Future Technologies,Small,Manufacturing,Policy Analyst,Mid,False,,0.2,"Python, Project Management, Statistics",Not Specified,96929,-4.58,0.65,False,Low,4,Growing
63fab932-caaa-4a85-b028-2e6e19fddc9b,2016,South Africa,Africa,London,Global Solutions,Enterprise,Healthcare,Product Manager,Senior,False,,0.18,"Cloud Computing, Communication, Software Engineering, Project Management, Statistics, Research",Not Specified,20991,1.74,0.73,False,Medium,3,Emerging
c3adb4ee-a73e-4c5a-9a3d-f4e9730e2cad,2023,United States,North America,New York,Future Analytics,Startup,Healthcare,Policy Analyst,Senior,True,"machine learning, LLMs",0.89,"Research, Project Management, Business Analysis","machine learning, LLMs",127624,17.21,0.11,True,High,3,Growing
9aa659ee-32bd-4fdd-98f9-51ca21135aff,2015,Japan,East Asia,Dubai,Future Technologies,Large,Healthcare,Business Analyst,Junior,False,,0.01,"Communication, Statistics, Python, Research",Not Specified,67803,-0.96,0.73,False,Medium,8,Emerging
c84d9ac9-7315-4e62-aeb8-8423c7fc4002,2023,UAE,Middle East,Paris,Future Analytics,Startup,Retail,Product Manager,Intern,False,,0.14,"SQL, Cloud Computing, Statistics, Communication, Business Analysis, Data Analysis",Not Specified,67201,-1.08,0.86,False,Low,8,Growing
a1b06d6a-7220-41c3-b4e2-f5527e2c7d03,2010,Brazil,South America,Bangalore,Global Systems,Small,Retail,Operations Manager,Senior,False,,0.0,"Statistics, Python, Project Management, Communication",Not Specified,30192,3.98,0.82,False,Medium,1,Emerging
001661d0-9f1f-4d6f-9b15-d45cb1d916ac,2020,Canada,North America,Seoul,NextGen Analytics,Large,Agriculture,Research Scientist,Junior,False,,0.14,"Business Analysis, Project Management, Python",Not Specified,100010,-3.19,0.87,False,Medium,12,Growing
eceda7e9-66aa-43ec-8017-8f1bc7e42886,2014,Taiwan,East Asia,Bangalore,NextGen Technologies,Startup,Tech,AI Researcher,Lead,False,,0.05,"Project Management, SQL, Business Analysis, Software Engineering, Statistics, Research",Not Specified,64166,0.6,0.8,False,High,16,Emerging
42c9b1a1-21c9-4a82-9b4b-0ea0258d9977,2010,New Zealand,Oceania,Bangalore,Prime Analytics,Small,Retail,Research Scientist,Intern,False,,0.1,"Data Analysis, Statistics, Research, Communication, SQL",Not Specified,64073,1.27,0.87,False,Medium,10,Emerging
5b8014b5-edfb-4f74-bae0-ae72ea9eceae,2014,Nepal,South Asia,Singapore,Prime Solutions,Medium,Agriculture,Policy Analyst,Junior,False,,0.05,"Python, Research, Project Management, Data Analysis, Communication",Not Specified,24761,0.58,0.75,False,Medium,16,Emerging
